source = http://www.columbia.edu/~mhs119/Sensitivity+SL+CO2/Table.txt

Anomaly(°C)	YB 2015
-3.4000000000000004	250665.0
-3.4299999999999997	251465.0
-3.2799999999999994	252265.0
-3.3000000000000007	252965.0
-3.1899999999999995	253665.0
-3.119999999999999	254465.0
-3.1400000000000006	255265.0
-3.1500000000000004	256165.00000000003
-2.91	256965.00000000003
-2.75	257765.0
-2.880000000000001	258565.0
-2.8900000000000006	259364.99999999994
-2.8499999999999996	260265.0
-2.4399999999999995	260965.00000000003
-2.460000000000001	261565.0
-2.6899999999999995	262364.99999999994
-2.6999999999999993	263165.0
-2.5500000000000007	263864.99999999994
-3.1799999999999997	264465.00000000006
-3.34	265265.0
-3.039999999999999	265864.99999999994
-3.08	266665.0
-3.16	267565.0
-3.0600000000000005	268364.99999999994
-3.16	269365.0
-3.25	270365.0
-3.01	271265.0
-2.789999999999999	271965.0
-2.4499999999999993	272965.0
-2.3499999999999996	273765.0
-2.2699999999999996	274565.0
-2.17	275665.0
-1.9900000000000002	276665.0
-2.1099999999999994	277665.0
-1.8599999999999994	278965.0
-1.7300000000000004	280365.0
-1.5700000000000003	281565.0
-1.7699999999999996	282765.0
-1.5700000000000003	284165.0
-1.6999999999999993	285065.0
-1.6199999999999992	286065.0
-1.5600000000000005	287265.0
-1.4900000000000002	288665.0
-1.6899999999999995	289665.0
-1.7699999999999996	291065.0
-1.9399999999999995	292265.0
-2.2699999999999996	293465.0
-2.4299999999999997	294465.0
-2.49	295365.0
-2.6400000000000006	296365.0
-2.74	297565.0
-2.76	298365.0
-2.6500000000000004	299565.0
-2.74	300865.0
-2.4399999999999995	301865.0
-2.0999999999999996	302865.0
-1.9800000000000004	303965.0
-1.8399999999999999	305265.00000000006
-1.5999999999999996	306265.00000000006
-1.3000000000000007	307565.0
-0.9800000000000004	308965.00000000006
-0.9100000000000001	310164.99999999994
-0.8100000000000005	311565.0
-0.8699999999999992	313164.99999999994
-0.9700000000000006	314265.0
-1.1500000000000004	315465.00000000006
-0.7699999999999996	317065.0
-1.1600000000000001	318065.0
-0.9600000000000009	318864.99999999994
-0.6699999999999999	320065.0
-0.6500000000000004	321265.0
-0.5500000000000007	322165.0
0.10999999999999943	323165.0
0.17999999999999972	324565.0
0.09999999999999964	325765.0
0.3100000000000005	326765.0
0.07000000000000028	328065.0
-0.14000000000000057	329465.00000000006
0.019999999999999574	330665.0
-0.0600000000000005	331865.0
-0.40000000000000036	333065.0
-0.6799999999999997	334065.0
-0.9199999999999999	335365.0
-1.3599999999999994	336765.0
-1.7799999999999994	337965.0
-2.34	339065.0
-2.7799999999999994	340065.0
-3.3900000000000006	340965.0
-3.1400000000000006	341765.0
-3.33	342565.0
-3.1799999999999997	343265.0
-3.33	344265.0
-3.0700000000000003	345065.0
-3.630000000000001	345865.0
-3.59	346865.0
-3.369999999999999	347865.0
-3.3200000000000003	348765.0
-3.3499999999999996	349765.0
-3.460000000000001	350765.0
-3.369999999999999	351565.0
-3.5	352465.0
-3.2300000000000004	353365.0
-3.3900000000000006	354165.0
-3.0600000000000005	354765.0
-3.1099999999999994	355365.0
-2.960000000000001	356065.0
-3.17	356465.0
-2.8100000000000005	357265.00000000006
-2.74	358065.0
-2.6999999999999993	358865.0
-2.8900000000000006	359465.0
-2.74	360465.0
-2.6099999999999994	361065.0
-2.67	361865.0
-2.5199999999999996	362865.0
-2.49	363865.0
-2.5500000000000007	364664.99999999994
-2.67	365265.00000000006
-2.7699999999999996	365865.0
-2.6799999999999997	366465.0
-2.5199999999999996	367065.0
-2.41	367565.0
-2.5700000000000003	368664.99999999994
-2.3499999999999996	369664.99999999994
-2.4399999999999995	370465.00000000006
-2.5	371565.0
-2.4299999999999997	372865.0
-2.26	373765.0
-2.380000000000001	374765.0
-2.3499999999999996	375965.00000000006
-2.34	377265.0
-2.2699999999999996	378265.0
-2.24	379465.00000000006
-2.0700000000000003	380664.99999999994
-2.0	381864.99999999994
-1.9000000000000004	382665.0
-1.8100000000000005	383965.00000000006
-1.8000000000000007	385165.0
-1.7400000000000002	386364.99999999994
-1.4800000000000004	387364.99999999994
-1.3399999999999999	388565.0
-1.3200000000000003	389665.0
-1.1799999999999997	390665.0
-1.0	391864.99999999994
-0.9600000000000009	393265.0
-0.8300000000000001	394565.0
-0.5800000000000001	395765.0
-0.5299999999999994	396765.0
-0.3800000000000008	397465.0
-0.25	398265.0
0.05000000000000071	399165.0
0.15000000000000036	399765.0
0.9800000000000004	400565.0
1.0899999999999999	401465.0
1.1400000000000006	402265.0
0.8300000000000001	402965.0
1.1999999999999993	403765.0
0.8499999999999996	404665.0
0.3200000000000003	405165.0
0.0	405865.0
0.05000000000000071	406565.0
-0.3800000000000008	407365.0
-0.5	408165.0
-0.3100000000000005	408965.0
-0.41000000000000014	409565.0
-0.3200000000000003	410365.0
-0.15000000000000036	410965.0
-0.9900000000000002	411465.0
-0.9399999999999995	412065.0
-0.7200000000000006	413165.0
-1.6899999999999995	413965.0
-2.5500000000000007	415165.0
-1.5299999999999994	416265.0
-1.9000000000000004	417465.0
-2.7799999999999994	418265.0
-2.619999999999999	418965.0
-1.8699999999999992	419465.0
-2.130000000000001	420465.0
-1.9900000000000002	421265.00000000006
-1.5	422065.0
-1.0700000000000003	423065.0
-1.8499999999999996	424265.00000000006
-2.5700000000000003	425065.0
-3.1799999999999997	426065.0
-3.5600000000000005	426865.0
-4.050000000000001	427865.0
-3.9299999999999997	428865.0
-3.7799999999999994	429664.99999999994
-4.09	430465.0
-4.130000000000001	431265.00000000006
-4.25	432164.99999999994
-4.57	433164.99999999994
-4.640000000000001	434164.99999999994
-4.470000000000001	434965.00000000006
-4.369999999999999	436164.99999999994
-4.539999999999999	437265.0
-4.35	438065.0
-4.17	439065.0
-4.050000000000001	440164.99999999994
-4.140000000000001	441365.0
-3.9399999999999995	442164.99999999994
-3.67	443164.99999999994
-3.880000000000001	444065.0
-3.9399999999999995	445165.0
-3.789999999999999	445965.00000000006
-3.5199999999999996	447165.0
-3.8599999999999994	448565.0
-3.83	449864.99999999994
-3.5199999999999996	450965.00000000006
-3.25	452165.0
-3.0500000000000007	453065.0
-2.9399999999999995	453665.0
-2.9499999999999993	454465.00000000006
-2.8100000000000005	455465.00000000006
-2.84	456665.0
-3.210000000000001	457765.0
-3.1799999999999997	458965.0
-3.039999999999999	460065.0
-3.1400000000000006	461365.0
-3.3200000000000003	462165.0
-3.26	463065.0
-2.92	463865.0
-2.9299999999999997	464965.0
-3.01	465765.0
-2.7300000000000004	466665.0
-2.84	467565.0
-3.1099999999999994	468765.0
-3.4299999999999997	469565.0
-3.3599999999999994	470365.0
-3.2300000000000004	471165.0
-2.9499999999999993	472165.0
-2.4700000000000006	472965.0
-1.6500000000000004	473865.0
-1.6400000000000006	474665.0
-1.7899999999999991	475865.0
-1.6099999999999994	476965.0
-1.9399999999999995	477965.0
-2.2799999999999994	478765.0
-2.3499999999999996	479765.0
-2.3000000000000007	480565.0
-2.369999999999999	481265.0
-1.9100000000000001	481865.0
-1.75	482664.99999999994
-1.4399999999999995	483465.0
-1.4000000000000004	484065.0
-1.5	484465.0
-1.5899999999999999	485265.00000000006
-1.2599999999999998	486065.0
-1.2100000000000009	486664.99999999994
-0.9700000000000006	487664.99999999994
-0.8800000000000008	488965.0
-0.7699999999999996	489965.0
-0.9700000000000006	490765.00000000006
-1.1099999999999994	491765.00000000006
-1.1600000000000001	492765.00000000006
-0.9800000000000004	493664.99999999994
-1.0199999999999996	494664.99999999994
-1.3800000000000008	495765.0
-1.2300000000000004	496765.0
-1.3800000000000008	497765.0
-1.5199999999999996	498765.0
-1.58	499765.0
-1.3900000000000006	500865.0
-1.5099999999999998	502065.0
-1.6999999999999993	503065.0
-2.0999999999999996	504065.0
-2.039999999999999	504865.0
-2.039999999999999	505865.0
-2.0700000000000003	506665.0
-2.119999999999999	507865.0
-1.7699999999999996	508865.0
-1.9900000000000002	510065.0
-2.1400000000000006	511065.0
-2.0999999999999996	512664.99999999994
-2.0999999999999996	513664.99999999994
-2.42	514865.0000000001
-2.51	515865.0000000001
-2.5	517265.0000000001
-2.41	518265.0000000001
-2.3000000000000007	519664.99999999994
-2.0199999999999996	521065.00000000006
-1.7400000000000002	522664.99999999994
-1.5700000000000003	523865.0000000001
-1.7400000000000002	525265.0000000001
-2.0600000000000005	526565.0
-1.9399999999999995	527765.0
-2.0700000000000003	528965.0000000001
-2.2699999999999996	530165.0000000001
-2.3599999999999994	531565.0
-1.9100000000000001	532865.0000000001
-2.16	534065.0
-2.4700000000000006	535865.0000000001
-2.51	537465.0
-2.5999999999999996	538665.0000000001
-2.8900000000000006	539865.0
-2.9700000000000006	541465.0
-3.119999999999999	542465.0
-3.0600000000000005	543465.0
-3.09	544865.0
-3.33	546265.0000000001
-3.26	547465.0
-3.0199999999999996	548865.0
-3.3900000000000006	550665.0000000001
-3.1999999999999993	551865.0
-2.9499999999999993	553065.0
-2.9299999999999997	554265.0000000001
-3.039999999999999	555465.0
-2.5500000000000007	556265.0000000001
-2.6099999999999994	557465.0
-2.3599999999999994	558865.0
-2.24	560465.0
-2.1500000000000004	561865.0
-1.92	563665.0000000001
-1.6600000000000001	565165.0000000001
-1.7200000000000006	566365.0000000001
-1.5199999999999996	567765.0
-1.2899999999999991	568965.0
-1.2799999999999994	569765.0
-1.3000000000000007	570565.0
-1.2599999999999998	571665.0000000001
-1.2300000000000004	572365.0000000001
-1.0399999999999991	573165.0000000001
-0.9900000000000002	574165.0000000001
-0.6199999999999992	575165.0
-0.3100000000000005	576065.0
-0.5299999999999994	577065.0
-0.6500000000000004	578065.0
-0.6999999999999993	578865.0
-1.0600000000000005	579565.0
-1.2599999999999998	580365.0000000001
-1.3000000000000007	581165.0
-1.3399999999999999	581965.0
-1.4000000000000004	582865.0
-1.8599999999999994	583765.0000000001
-2.039999999999999	584765.0000000001
-2.0	585765.0000000001
-1.8499999999999996	586665.0000000001
-1.9499999999999993	587665.0000000001
-1.4700000000000006	588965.0
-1.2899999999999991	589965.0
-1.2799999999999994	590765.0000000001
-1.2699999999999996	591765.0000000001
-1.0500000000000007	592865.0
-1.0500000000000007	593765.0000000001
-1.1300000000000008	594565.0
-0.9900000000000002	595365.0000000001
-1.17	595965.0
-1.2400000000000002	596065.0
-1.3599999999999994	596065.0
-1.1999999999999993	596165.0
-1.2200000000000006	596965.0
-0.8200000000000003	597965.0
-1.3200000000000003	598965.0
-1.2899999999999991	599965.0
-1.5600000000000005	601465.0000000001
-1.3599999999999994	602465.0000000001
-1.9499999999999993	603465.0000000001
-1.67	604865.0
-1.5600000000000005	606465.0000000001
-1.4100000000000001	607665.0000000001
-1.3000000000000007	609065.0
-1.3699999999999992	610265.0
-1.2100000000000009	611065.0
-1.1899999999999995	612065.0
-1.0199999999999996	613165.0000000001
-1.0700000000000003	613965.0
-0.6500000000000004	614865.0000000001
-0.15000000000000036	615865.0000000001
0.0600000000000005	616865.0000000001
-0.25	617665.0000000001
-0.4399999999999995	618465.0
-0.4900000000000002	619065.0
-1.2200000000000006	619965.0
-1.6300000000000008	620765.0000000001
-1.8800000000000008	621465.0
-2.3000000000000007	622265.0
-2.4800000000000004	623265.0
-2.92	624465.0
-3.539999999999999	625465.0
-3.5	626465.0
-3.7300000000000004	627265.0
-4.16	628265.0
-3.84	629065.0
-3.869999999999999	629865.0000000001
-4.289999999999999	630665.0000000001
-4.279999999999999	632065.0
-4.4	633265.0
-4.82	634265.0
-4.529999999999999	635465.0
-4.279999999999999	637065.0
-4.3100000000000005	638065.0
-4.1899999999999995	639065.0
-3.8200000000000003	640265.0000000001
-3.9399999999999995	641465.0
-3.9299999999999997	642365.0
-3.539999999999999	643565.0
-3.4000000000000004	644965.0
-3.6500000000000004	646165.0000000001
-3.3499999999999996	647165.0000000001
-3.3900000000000006	648665.0
-3.460000000000001	650065.0
-3.5	651665.0
-3.1899999999999995	653465.0
-3.3900000000000006	655065.0
-3.289999999999999	656665.0
-3.26	658065.0
-3.2200000000000006	658865.0000000001
-3.42	659965.0000000001
-3.1400000000000006	661365.0
-3.119999999999999	662165.0000000001
-3.2799999999999994	663465.0
-3.2300000000000004	664965.0000000001
-2.9000000000000004	666065.0
-3.09	666865.0
-2.9399999999999995	668265.0000000001
-2.59	669165.0000000001
-2.539999999999999	670065.0
-2.4800000000000004	671065.0
-2.75	672265.0000000001
-2.6500000000000004	673065.0
-2.5999999999999996	674065.0
-2.5500000000000007	674865.0
-2.9800000000000004	675565.0
-2.3100000000000005	676465.0
-2.5500000000000007	677465.0
-2.75	678365.0000000001
-2.4299999999999997	679365.0000000001
-2.1999999999999993	680565.0
-2.0700000000000003	681565.0
-1.7699999999999996	682365.0000000001
-1.2899999999999991	683365.0000000001
-1.5299999999999994	684365.0000000001
-1.0700000000000003	685065.0
-1.1899999999999995	685965.0
-0.8599999999999994	686965.0
-0.9399999999999995	687965.0
-0.6400000000000006	689165.0000000001
-0.7599999999999998	690265.0000000001
-0.5600000000000005	691465.0
-0.5199999999999996	692465.0
-0.5399999999999991	693665.0000000001
-0.6099999999999994	694465.0
-0.5600000000000005	695665.0000000001
-0.8499999999999996	696865.0
-1.0199999999999996	698265.0000000001
-1.0099999999999998	699265.0000000001
-1.0700000000000003	700865.0
-1.42	702065.0
-1.1899999999999995	703065.0
-1.3599999999999994	704465.0
-1.8399999999999999	705865.0
-2.130000000000001	707465.0
-2.24	709265.0000000001
-2.619999999999999	710865.0
-3.1500000000000004	712265.0000000001
-2.8900000000000006	713665.0000000001
-2.9000000000000004	714465.0000000001
-2.99	715165.0
-3.210000000000001	716565.0
-2.9399999999999995	717565.0
-3.210000000000001	719165.0
-3.26	720665.0000000001
-3.130000000000001	722165.0
-2.6899999999999995	723165.0
-2.7200000000000006	724565.0
-2.6500000000000004	725565.0
-2.3599999999999994	726865.0
-2.210000000000001	728165.0000000001
-2.4399999999999995	729565.0
-2.0700000000000003	730965.0
-1.9399999999999995	732165.0000000001
-1.9100000000000001	733365.0
-2.0199999999999996	734465.0000000001
-1.9000000000000004	735865.0
-2.1500000000000004	737065.0
-2.17	738465.0
-2.380000000000001	739865.0000000001
-2.33	741465.0
-2.369999999999999	742565.0
-2.42	743565.0
-2.6400000000000006	744965.0
-2.5700000000000003	745965.0
-2.8100000000000005	747465.0
-2.869999999999999	748865.0000000001
-3.01	750865.0000000001
-3.16	752265.0
-3.3100000000000005	753665.0000000001
-3.1500000000000004	754665.0000000001
-3.210000000000001	755665.0000000001
-3.34	756265.0
-3.2300000000000004	756965.0
-3.289999999999999	757965.0
-3.289999999999999	758765.0000000001
-3.0700000000000003	759565.0
-2.8499999999999996	760265.0
-2.5600000000000005	761265.0
-2.380000000000001	762065.0
-2.41	763065.0
-2.51	764065.0
-2.41	765165.0000000001
-2.49	766165.0000000001
-2.42	766965.0
-2.3100000000000005	767665.0
-2.1799999999999997	768865.0000000001
-2.039999999999999	770265.0000000001
-1.9800000000000004	771665.0
-1.7799999999999994	773265.0000000001
-1.4499999999999993	775065.0
-1.3499999999999996	776665.0
-1.1300000000000008	777865.0000000001
-0.6899999999999995	779665.0
-0.6300000000000008	781265.0000000001
-0.7300000000000004	782665.0
-1.0600000000000005	784265.0000000001
-1.3900000000000006	785865.0000000001
-1.7100000000000009	786665.0
-1.9000000000000004	787865.0
-2.4700000000000006	789065.0
-2.4000000000000004	789865.0
-2.710000000000001	790865.0
-3.0700000000000003	792465.0
-3.3499999999999996	793665.0000000001
-3.210000000000001	794765.0
-3.3000000000000007	795965.0000000001
-3.2200000000000006	797165.0000000001
-3.1400000000000006	797965.0000000001
-3.119999999999999	798765.0
-2.9399999999999995	800165.0000000001
-2.9399999999999995	801465.0
-2.74	802565.0
-2.8200000000000003	803765.0
-2.8900000000000006	805165.0000000001
-2.8900000000000006	806065.0
-2.5600000000000005	806865.0
-2.26	808065.0
-1.9000000000000004	809265.0000000001
-1.6500000000000004	810265.0000000001
-1.5500000000000007	811865.0
-1.7400000000000002	813465.0
-1.7899999999999991	814865.0
-1.9100000000000001	816465.0
-1.6199999999999992	818465.0
-1.5700000000000003	820065.0
-1.4700000000000006	821665.0000000001
-1.5199999999999996	823165.0000000001
-1.4000000000000004	824765.0000000001
-1.7200000000000006	826765.0000000001
-1.6300000000000008	828365.0000000001
-1.5899999999999999	830465.0
-1.5899999999999999	832565.0
-1.5500000000000007	834165.0
-1.2899999999999991	835765.0000000001
-1.2599999999999998	837365.0000000001
-1.0999999999999996	839065.0
-0.7699999999999996	840465.0000000001
-0.6799999999999997	842065.0
-0.6099999999999994	843665.0000000001
-0.5199999999999996	845265.0
-0.7100000000000009	846865.0
-0.9199999999999999	848665.0000000001
-0.7400000000000002	850365.0
-0.8499999999999996	851965.0
-0.8900000000000006	854365.0
-0.3000000000000007	856165.0000000001
-0.3699999999999992	857765.0000000001
-0.8599999999999994	859665.0000000001
-0.8499999999999996	861265.0
-1.25	862365.0
-1.83	863865.0000000001
-2.1099999999999994	865465.0
-2.3900000000000006	867465.0
-2.8900000000000006	869065.0
-3.039999999999999	870665.0000000001
-3.4700000000000006	872265.0
-3.59	874265.0
-3.5199999999999996	875865.0000000001
-3.08	877765.0000000001
-3.16	879965.0
-3.0600000000000005	881565.0
-3.0299999999999994	882765.0000000001
-2.880000000000001	884165.0000000001
-3.2200000000000006	885565.0
-2.9700000000000006	886765.0000000001
-3.0199999999999996	887965.0
-2.7799999999999994	889165.0000000001
-2.8499999999999996	890165.0000000001
-2.789999999999999	891165.0000000001
-2.6899999999999995	892365.0
-2.5600000000000005	893565.0
-2.66	894765.0000000001
-2.3200000000000003	895765.0000000001
-2.2799999999999994	897165.0000000001
-2.3100000000000005	898365.0
-2.16	899765.0000000001
-2.039999999999999	901265.0000000001
-2.2300000000000004	902665.0
-2.17	903865.0000000001
-2.0299999999999994	905065.0
-2.0999999999999996	906065.0
-2.0999999999999996	906965.0000000001
-1.8800000000000008	907965.0000000001
-1.6899999999999995	909065.0
-1.83	909665.0
-1.8000000000000007	910465.0
-1.9900000000000002	911065.0
-2.16	911965.0000000001
-2.5700000000000003	912765.0
-2.789999999999999	913765.0
-2.9000000000000004	914565.0
-2.4000000000000004	915865.0
-2.51	917165.0000000001
-2.3900000000000006	918965.0000000001
-2.01	920565.0
-1.8900000000000006	922165.0000000001
-2.26	923965.0000000001
-2.0700000000000003	925565.0
-1.9399999999999995	926565.0
-1.8900000000000006	928065.0
-1.7400000000000002	929665.0000000001
-1.6300000000000008	930865.0
-1.4100000000000001	932465.0
-1.25	933865.0
-1.2300000000000004	934765.0
-1.1799999999999997	936165.0000000001
-1.0700000000000003	937465.0
-0.9900000000000002	938365.0000000001
-0.8200000000000003	939965.0
-0.6199999999999992	941565.0
-0.5199999999999996	942565.0
-0.47000000000000064	943365.0000000001
-0.4399999999999995	944565.0
-0.41999999999999993	945365.0000000001
-0.2699999999999996	946565.0
-0.09999999999999964	948065.0
-0.05000000000000071	949665.0000000001
0.1999999999999993	950965.0
0.3699999999999992	952365.0000000001
0.35999999999999943	953565.0
0.0	954465.0
0.0	955665.0000000001
-0.6500000000000004	957065.0
-1.3499999999999996	958065.0
-1.9700000000000006	959265.0000000001
-2.210000000000001	960865.0
-2.7799999999999994	962065.0
-2.6500000000000004	963265.0
-2.4299999999999997	964665.0000000001
-2.369999999999999	965865.0
-2.3000000000000007	967165.0
-1.9800000000000004	968565.0
-2.0	969765.0000000001
-1.8499999999999996	971165.0
-1.4499999999999993	972765.0000000001
-1.3100000000000005	973865.0
-1.2699999999999996	975165.0000000001
-1.3200000000000003	976765.0000000001
-1.42	977965.0
-1.6199999999999992	978965.0
-1.67	980565.0
-1.8000000000000007	981865.0
-1.7899999999999991	982865.0
-1.58	984465.0000000001
-1.6600000000000001	985865.0
-1.7200000000000006	986865.0
-1.8499999999999996	987865.0
-1.67	989265.0
-1.83	990065.0
-1.8000000000000007	990965.0
-1.4600000000000009	992365.0
-1.2799999999999994	993765.0000000001
-1.2400000000000002	994865.0000000001
-1.3000000000000007	996465.0
-1.25	998165.0000000001
-1.3000000000000007	999665.0000000001
