,Data,url,raw,utente,links,risposte,like,quote,retweet
0,2023-03-21 18:08:23+00:00,https://twitter.com/Corriere/status/1638241157384753152,Cosa fare in concreto? Azioni personali e tecnologie contro il riscaldamento globale https://t.co/uDlwtKD6U6,https://twitter.com/Corriere,"[TextLink(text='trib.al/BkY5f2M', url='https://trib.al/BkY5f2M', tcourl='https://t.co/uDlwtKD6U6', indices=(85, 108))]",3,4,0,2
1,2022-07-06 11:00:52+00:00,https://twitter.com/Corriere/status/1544637499850506240,"Candida Auris, il fungo killer che si diffonde con il riscaldamento globale https://t.co/hpYwc9fJZv",https://twitter.com/Corriere,"[TextLink(text='trib.al/C7j48uX', url='https://trib.al/C7j48uX', tcourl='https://t.co/hpYwc9fJZv', indices=(76, 99))]",4,7,2,2
2,2021-11-02 11:21:45+00:00,https://twitter.com/Corriere/status/1455495341084717060,Warming Stripes:  il «codice a barre» del riscaldamento globale https://t.co/Ki5DHjdske https://t.co/JWo0NB2B8T,https://twitter.com/Corriere,"[TextLink(text='csera.it/5d55ba80IR', url='http://csera.it/5d55ba80IR', tcourl='https://t.co/Ki5DHjdske', indices=(64, 87))]",2,33,0,13
3,2021-10-25 06:02:54+00:00,https://twitter.com/Corriere/status/1452515995747332099,🔴 L’impatto di internet sul riscaldamento globale non è in agenda. Eppure i cloud oggi assorbono l’1% della domanda globale di energia. E i consumi si traducono in emissioni https://t.co/VYEC0q1BuB,https://twitter.com/Corriere,"[TextLink(text='trib.al/8Du2EfX', url='https://trib.al/8Du2EfX', tcourl='https://t.co/VYEC0q1BuB', indices=(174, 197))]",2,8,0,4
4,2021-09-15 06:06:45+00:00,https://twitter.com/Corriere/status/1438021451177734148,"Venezia, le Alpi,   i ghiacciai. Come il riscaldamento globale  ammala l’acqua del pian... https://t.co/GsGqU3cCOG https://t.co/JGEtSeDz57",https://twitter.com/Corriere,"[TextLink(text='csera.it/37872072qA', url='http://csera.it/37872072qA', tcourl='https://t.co/GsGqU3cCOG', indices=(91, 114))]",2,7,0,3
5,2021-07-27 09:32:04+00:00,https://twitter.com/Corriere/status/1419953726819905537,"Clima e fenomeni catastrofici: pesa il riscaldamento globale, ma c’è anche la «jet stream» https://t.co/oBGath9DXF",https://twitter.com/Corriere,"[TextLink(text='trib.al/ukFjXO9', url='https://trib.al/ukFjXO9', tcourl='https://t.co/oBGath9DXF', indices=(91, 114))]",2,7,1,5
6,2021-07-27 09:13:45+00:00,https://twitter.com/Corriere/status/1419949118172979201,"Clima e fenomeni catastrofici: pesa il riscaldamento globale, ma c’è anche la «jet stream» https://t.co/VJdk2buwYC https://t.co/p747SGpWC4",https://twitter.com/Corriere,"[TextLink(text='csera.it/957b749dIO', url='http://csera.it/957b749dIO', tcourl='https://t.co/VJdk2buwYC', indices=(91, 114))]",4,5,1,4
7,2021-07-24 10:28:57+00:00,https://twitter.com/Corriere/status/1418880878210596865,Cambiamenti climatici e fenomeni catastrofici: «Il riscaldamento globale non basta. C’entra la jet stream» https://t.co/wPXkjqW3yd,https://twitter.com/Corriere,"[TextLink(text='trib.al/zyqva03', url='https://trib.al/zyqva03', tcourl='https://t.co/wPXkjqW3yd', indices=(107, 130))]",2,8,1,1
8,2021-07-24 10:11:45+00:00,https://twitter.com/Corriere/status/1418876550318108679,Cambiamenti climatici e fenomeni catastrofici: «Il riscaldamento globale non basta. C’e... https://t.co/EArmS5XQJZ https://t.co/v5einqJGch,https://twitter.com/Corriere,"[TextLink(text='csera.it/2674f750LE', url='http://csera.it/2674f750LE', tcourl='https://t.co/EArmS5XQJZ', indices=(91, 114))]",1,2,0,3
9,2021-05-29 06:27:46+00:00,https://twitter.com/Corriere/status/1398526462047686659,Così il riscaldamento globale sta cambiando il sapore del tè: a rischio quello cinese e... https://t.co/pPw2EzajJ7 https://t.co/asWWxFU4DS,https://twitter.com/Corriere,"[TextLink(text='csera.it/3465e5deDF', url='http://csera.it/3465e5deDF', tcourl='https://t.co/pPw2EzajJ7', indices=(91, 114))]",0,5,0,6
10,2021-04-28 05:47:33+00:00,https://twitter.com/Corriere/status/1387282318151270401,"Clima e riscaldamento globale, ecco chi finanzia le fake news https://t.co/ZsToNvMQvC",https://twitter.com/Corriere,"[TextLink(text='trib.al/Zig6Yxy', url='https://trib.al/Zig6Yxy', tcourl='https://t.co/ZsToNvMQvC', indices=(62, 85))]",0,9,4,5
11,2021-04-28 05:29:34+00:00,https://twitter.com/Corriere/status/1387277791926833152,"Clima e riscaldamento globale, ecco chi finanzia le fake news  https://t.co/BIqEbIGEgt https://t.co/fgZjd421or",https://twitter.com/Corriere,"[TextLink(text='csera.it/e5be138bie', url='http://csera.it/e5be138bie', tcourl='https://t.co/BIqEbIGEgt', indices=(63, 86))]",1,7,0,4
12,2021-03-29 12:21:31+00:00,https://twitter.com/Corriere/status/1376509825258024968,"Riscaldamento globale, gli scienziati Usa: «Serve uno scudo per riflettere i raggi del Sole» https://t.co/F6aSRGj7t1",https://twitter.com/Corriere,"[TextLink(text='trib.al/KrfjAxb', url='https://trib.al/KrfjAxb', tcourl='https://t.co/F6aSRGj7t1', indices=(93, 116))]",6,4,3,1
