#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology. Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite original reference when using these data.
# plus the Online Resource and date accessed.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:10394
#
# Archive: Tree-ring
#--------------------
# Contribution_Date
#	Date: 2013-05-15
#--------------------
# Title
#	Study_Name:  Central Europe. 500 BC - 2003 AD. tree ring width. Stone pine and European Larch
#--------------------
# Investigators
#       Investigators: B�ntgen. U.; Tegel. W.; Nicolussi. K; McCormick.M.; Frank. D.; Trouet. V.; Kaplan. J.O.; Herzig. F.; Heussner. K.-H.; Wanner. H.; Luterbacher. J.; Esper. J.
#--------------------
# Description_and_Notes
#	Description:  A central European summer temperature proxy was developed based on 1089 stone pine (Pinus cembra) and 457 European larch (Larix decidua) ring width series from high-elevation
#       sites in the Austrian Alps and adjacent areas. This composite record includes living trees. historical timber. and subfossil wood. and correlates at 0.72 to 0.92 with interannual to multidecadal
#       variations in instrumental June-to-August (JJA) temperature (1864�2003). The new proxy is significantly positive correlated with 20th century JJA temperatures of central Europe and the Mediterranean
#       region. and possesses high- to low-frequency agreement with an independent maximum latewood density-based temperature surrogate from the Swiss Alps (r = 0.35 to 0.44; 755 to 2003 C.E.).
#       
#--------------------
# Publication
#       Authors: Ulf B�ntgen. Willy Tegel. Kurt Nicolussi. Michael McCormick. David Frank. Valerie Trouet. Jed O. Kaplan. Franz Herzig. Karl-Uwe Heussner. Heinz Wanner. J�rg Luterbacher. Jan Esper
#       Published_Date_or_Year: 2011-01-13
#       Published_Title: 2500 Years of European Climate Variability and Human Susceptibility
#       Journal_Name: Science
#       Volume: 331
#       Edition: 
#       Issue:
#       Pages: 578-582
#       Report_Number: 
#       DOI: 10.1126/science.1197175 
#       Publication_Place: Washington. DC 20005. United States of America
#       Publisher: The American Association for the Advancement of Science (AAAS)
#       ISBN: 0036-8075
#       Online_Resource: http://www.sciencemag.org/content/331/6017/578.full.pdf
#       Other_Reference_Details: 
#       Abstract: Climate variations influenced the agricultural productivity. health risk. and conflict level of preindustrial societies. Discrimination between environmental and anthropogenic impacts 
#       on past civilizations. however. remains difficult because of the paucity of high-resolution paleoclimatic evidence. We present tree ring�based reconstructions of central European summer precipitation 
#       and temperature variability over the past 2500 years. Recent warming is unprecedented. but modern hydroclimatic variations may have at times been exceeded in magnitude and duration. Wet and warm summers 
#       occurred during periods of Roman and medieval prosperity. Increased climate variability from ~250 to 600 C.E. coincided with the demise of the western Roman Empire and the turmoil of the Migration Period. 
#       Such historical data may provide a basis for counteracting the recent political and fiscal reluctance to mitigate projected climate change. 
#------------------
# Funding_Agency
#       Funding_Agency_Name: Swiss National Science Foundation
#       Grant: NCCR-Climate
#------------------------
# Funding Agency
# 	Funding_Agency_Name: German Research Foundation
#	Grant: projects PRIME (62201185) and Paleoclimatology of the Middle East (62201236)
#------------------------
# Funding Agency
# 	Funding_Agency_Name: Austrian Science Fund FWF
#	Grant: P15828. F3113-G02
#------------------------
# Funding Agency
# 	Funding_Agency_Name: l�Institut National de Recherches Arch�ologiques Pr�ventives
#	Grant:
#------------------------
# Funding Agency
# 	Funding_Agency_Name: Andrew W. Mellon Foundation
#	Grant:
#------------------------
# Funding Agency
# 	Funding_Agency_Name: European Union
#	Grant: projects MILLENNIUM (017008). ACQWA (212250). and CIRCE (036961)
#------------------
# Site_Information 
#       Site_Name: Central Europe
#       Location: Europe>Western Europe
#	Region: PAGES Euro Med 2k
#	Country: Europe
#	Northernmost_Latitude: 47
# 	Southernmost_Latitude: 47
# 	Easternmost_Longitude: 10.7
# 	Westernmost_Longitude: 10.7
# 	Elevation: 
#------------------
# Data_Collection
#	Collection_Name: Aus11
#	Earliest_Year: -500
#	Most_Recent_Year: 2006
#	Time_Unit: years AD
#	Core_Length:
#	Notes: This dataset is about Austrian Alps Tree ring data; PAGES ID. Eur_6; Correlation with temperature. positive. CRUTEM4v ; 
#---------------
# Species
#	Species_Name: Pinus cembra L.
#	Common_Name: Stone pine
#---------------
# Species
#	Species_Name: Larix decidua Mill.
#	Common_Name: European Larch
#------------------
#
# Chronology:
#
#----------------	
# Variables
#
	Year_AD 	year...AD.....N
	T_JJArecon   	Air Temperature reconstruction. MXD . . degrees Celsius.June-August . Tree ring.1901-2000..N
#
#----------------
# Data
#
Year	T_recon
220	-0.895385202
221	-1.04426385
222	-0.155954583
223	-1.039301229
224	-0.235356528
225	0.409784281
226	0.742279928
227	-0.111290988
228	-0.036851664
229	-0.111290988
230	-0.587702663
231	-0.220468664
232	-0.696880338
233	-0.106328367
234	0.608289145
235	1.397345981
236	0.985448387
237	-0.265132258
238	0.201354173
239	1.109513927
240	0.881233333
241	0.151727957
242	1.174028008
243	0.46933574
244	-0.11625361
245	1.268317819
246	0.896121198
247	0.518961956
248	0.935822171
249	1.258392576
250	0.643027496
251	-1.356909012
252	0.216242038
253	-0.220468664
254	0.002849309
255	0.325419713
256	-0.165879826
257	0.062400768
258	-1.128628418
259	-0.696880338
260	-1.19810512
261	-0.131141475
262	0.017737174
263	-0.945011418
264	-1.009525499
265	-0.830871121
266	-1.371796877
267	-0.79613277
268	-1.560376498
269	-1.987161956
270	-1.525638146
271	-1.069076959
272	-0.726656068
273	-0.54800169
274	-0.552964311
275	0.434597389
276	0.975523144
277	0.74724255
278	0.62317701
279	0.211279416
280	0.002849309
281	0.603326523
282	1.164102765
283	0.002849309
284	-0.012038556
285	-0.076552637
286	-0.056702151
287	-0.155954583
288	-0.458674501
289	0.241055146
290	-0.562889555
291	-0.002113313
292	0.295643984
293	-0.890422581
294	-0.79613277
295	0.077288633
296	0.255943011
297	0.186466308
298	-0.731618689
299	-1.024413364
300	-0.538076446
301	0.087213876
302	-0.865609473
303	-0.220468664
304	-0.155954583
305	-0.567852176
306	-0.453711879
307	-0.428898771
308	-1.143516283
309	-1.242768715
310	-0.627403635
311	-0.359422069
312	-0.349496825
313	-0.508300717
314	0.166615822
315	-0.205580799
316	-1.054189094
317	-0.369347312
318	-0.428898771
319	-0.404085663
320	-0.677029852
321	-0.696880338
322	-0.567852176
323	-0.925160932
324	0.464373118
325	-0.215506042
326	-1.495862417
327	-1.858133794
328	-1.019450742
329	-1.520675525
330	-1.158404147
331	-0.761394419
332	-0.984712391
333	-2.046713415
334	-1.212992985
335	-1.78369447
336	-1.217955607
337	-1.208030364
338	-1.649703687
339	-1.332095904
340	-1.396609985
341	-0.67206723
342	-0.786207527
343	-1.049226472
344	-1.059151715
345	-0.726656068
346	0.176541065
347	0.375045929
348	0.166615822
349	-1.356909012
350	-0.890422581
351	-1.342021147
352	-1.510750282
353	-1.153441526
354	-1.307282796
355	-0.974787148
356	-1.719180389
357	-1.902797389
358	-1.585189606
359	-1.510750282
360	-1.515712903
361	-0.890422581
362	-0.79613277
363	-0.483487609
364	-0.945011418
365	-1.669554173
366	-0.756431797
367	-0.915235689
368	-1.446236201
369	-1.977236713
370	-1.451198822
371	-0.607553149
372	-0.696880338
373	-0.275057501
374	-0.681992473
375	-0.195655556
376	-2.503274603
377	-0.284982744
378	-1.108777931
379	-0.70184296
380	-0.260169636
381	-1.332095904
382	-0.711768203
383	-0.607553149
384	-1.237806093
385	-0.607553149
386	-0.801095392
387	-0.284982744
388	-1.461124066
389	-1.704292524
390	-1.848208551
391	-1.054189094
392	-1.570301741
393	-1.560376498
394	-1.709255146
395	-1.332095904
396	-1.96731147
397	-1.396609985
398	-1.515712903
399	-1.689404659
400	-0.48845023
401	-1.217955607
402	-0.741543932
403	-1.034338607
404	-0.280020123
405	-0.418973528
406	-0.875534716
407	-0.418973528
408	-0.453711879
409	-0.384235177
410	-1.168329391
411	-0.964861905
412	-0.51822596
413	-1.153441526
414	-1.763843984
415	-1.922647875
416	-0.76635704
417	-0.850721608
418	-0.756431797
419	-0.880497337
420	-0.175805069
421	-0.706805581
422	-1.024413364
423	-0.845758986
424	-0.657179365
425	-1.193142499
426	-1.788657092
427	-2.190629442
428	-1.237806093
429	-0.557926933
430	-0.026926421
431	-1.371796877
432	-0.751469176
433	-0.359422069
434	-0.284982744
435	-0.468599744
436	-1.426385714
437	-0.374309933
438	-0.150991961
439	-1.079002202
440	-0.458674501
441	-0.126178853
442	0.419709524
443	0.320457092
444	0.295643984
445	-1.04426385
446	-0.840796365
447	0.107064363
448	-0.6422915
449	-1.232843472
450	-0.012038556
451	-1.054189094
452	-1.07403958
453	-0.334608961
454	-0.319721096
455	-0.08647788
456	-0.24031915
457	-0.36438469
458	-0.533113825
459	-0.721693446
460	-0.121216231
461	-0.915235689
462	-1.272544444
463	-0.543039068
464	-0.935086175
465	-0.811020635
466	-0.314758474
467	-1.098852688
468	-0.741543932
469	-0.557926933
470	-0.220468664
471	-0.24031915
472	-0.329646339
473	0.290681362
474	-0.294907988
475	-0.533113825
476	-0.756431797
477	-0.691917716
478	-1.600077471
479	-1.178254634
480	0.032625038
481	-0.101365745
482	-1.897834767
483	-1.585189606
484	-1.332095904
485	0.181503687
486	-1.897834767
487	-1.431348336
488	-1.014488121
489	-0.592665284
490	-1.07403958
491	-0.622441014
492	-0.885459959
493	-0.21054342
494	0.955672657
495	-0.533113825
496	-0.418973528
497	0.181503687
498	-0.091440502
499	0.156690579
500	-0.150991961
501	-0.404085663
502	-1.04426385
503	1.104551306
504	-0.860646851
505	0.236092524
506	0.087213876
507	-0.815983257
508	-0.369347312
509	-0.101365745
510	-0.026926421
511	-0.652216743
512	-0.523188582
513	-0.781244905
514	-1.217955607
515	-0.741543932
516	-1.113740553
517	-0.632366257
518	-0.503338095
519	-0.865609473
520	-0.657179365
521	-0.329646339
522	-0.36438469
523	0.553700307
524	0.459410497
525	-0.200618177
526	-0.905310445
527	0.072326011
528	-2.260106144
529	-1.108777931
530	-0.473562366
531	-1.133591039
532	-0.756431797
533	-0.314758474
534	-0.27009488
535	-0.835833743
536	-1.525638146
537	-2.572751306
538	-2.121152739
539	-1.892872145
540	-2.036788172
541	-2.289881874
542	-2.03182555
543	-2.77125617
544	-2.508237225
545	-3.069013466
546	-2.235293036
547	-2.056638658
548	-2.116190118
549	-2.944947926
550	-2.349433333
551	-2.220405172
552	-1.739030876
553	-2.225367793
554	-1.297357552
555	-1.108777931
556	-0.92019831
557	-0.6422915
558	-0.414010906
559	-0.538076446
560	-0.696880338
561	-1.441273579
562	-2.632302765
563	-1.624890579
564	-1.605040092
565	-1.729105632
566	-1.664591551
567	-1.570301741
568	-1.217955607
569	-0.418973528
570	-0.746506554
571	-1.029375986
572	-0.989675013
573	-1.644741065
574	-1.461124066
575	-1.480974552
576	-0.870572094
577	-1.123665796
578	-0.190692934
579	-1.108777931
580	-1.009525499
581	-1.332095904
582	-0.647254122
583	-0.974787148
584	-1.143516283
585	-1.605040092
586	-1.22788085
587	-1.04426385
588	-0.36438469
589	-0.964861905
590	-1.277507066
591	-1.490899795
592	-2.279956631
593	-1.193142499
594	-1.436310958
595	-1.461124066
596	-2.066563902
597	-1.778731848
598	-2.190629442
599	-1.922647875
600	-2.06160128
601	-2.910209575
602	-2.121152739
603	-2.428835279
604	-2.081451767
605	-1.50578766
606	-1.500825038
607	-1.793619713
608	-1.565339119
609	-0.811020635
610	-1.624890579
611	-0.870572094
612	-1.222918228
613	-0.776282284
614	-0.433861393
615	-0.781244905
616	-0.746506554
617	-0.200618177
618	0.647990118
619	1.040037225
620	-1.014488121
621	-0.374309933
622	-0.160917204
623	-1.456161444
624	-0.647254122
625	-0.8259085
626	-1.689404659
627	-1.942498361
628	-0.771319662
629	-0.538076446
630	-0.54800169
631	-1.322170661
632	-1.19810512
633	-1.416460471
634	-0.543039068
635	-1.282469688
636	-0.900347824
637	-0.165879826
638	-0.538076446
639	-0.840796365
640	-0.860646851
641	-0.180767691
642	0.384971173
643	-0.597627906
644	-0.736581311
645	-0.339571582
646	-0.811020635
647	-0.389197798
648	-1.133591039
649	-1.123665796
650	-0.890422581
651	-0.627403635
652	-0.557926933
653	-1.495862417
654	-1.406535228
655	-0.260169636
656	-0.026926421
657	-0.185730312
658	-0.667104608
659	-0.577777419
660	-0.835833743
661	-0.751469176
662	-1.083964823
663	-1.173292012
664	-1.138553661
665	-0.041814286
666	0.419709524
667	-0.379272555
668	-0.021963799
669	0.667840604
670	0.216242038
671	0.702578955
672	0.141802714
673	0.375045929
674	1.327869278
675	0.861382847
676	0.836569739
677	1.183953251
678	0.360158065
679	0.836569739
680	0.881233333
681	0.484223605
682	0.335344956
683	0.290681362
684	0.99537363
685	1.119439171
686	-0.67206723
687	-0.652216743
688	-0.880497337
689	-1.158404147
690	-2.364321198
691	-0.761394419
692	-0.890422581
693	-0.70184296
694	-0.786207527
695	0.270830876
696	-0.428898771
697	-1.079002202
698	-0.657179365
699	-0.865609473
700	-1.113740553
701	0.464373118
702	-0.036851664
703	0.394896416
704	-0.721693446
705	0.697616334
706	0.697616334
707	-0.815983257
708	0.216242038
709	-0.349496825
710	-0.200618177
711	-0.691917716
712	-0.716730824
713	-1.148478904
714	-2.111227496
715	-0.662141987
716	-0.39416042
717	-0.36438469
718	-0.637328879
719	-0.503338095
720	-0.329646339
721	-0.6422915
722	-0.245281772
723	-0.180767691
724	-0.126178853
725	-0.205580799
726	-0.473562366
727	0.107064363
728	0.588438658
729	-0.716730824
730	-0.160917204
731	0.638064875
732	0.548737686
733	-0.012038556
734	-0.190692934
735	0.082251254
736	0.136840092
737	-0.662141987
738	-0.895385202
739	-0.79613277
740	-0.21054342
741	0.146765335
742	1.015224117
743	0.151727957
744	-0.165879826
745	0.772055658
746	0.360158065
747	1.010261495
748	-0.334608961
749	-0.940048797
750	-0.255207015
751	-1.22788085
752	-1.386684741
753	-0.681992473
754	-1.039301229
755	-0.76635704
756	-0.260169636
757	-1.282469688
758	0.136840092
759	0.71746682
760	0.126914849
761	0.350232821
762	0.59340128
763	0.265868254
764	1.079738198
765	0.226167281
766	0.434597389
767	0.082251254
768	0.389933794
769	1.372532873
770	1.124401792
771	0.672803226
772	-0.801095392
773	-1.123665796
774	-1.004562878
775	-0.354459447
776	-0.443786636
777	-0.235356528
778	-0.150991961
779	-1.436310958
780	-1.059151715
781	-0.428898771
782	-0.180767691
783	-0.677029852
784	-1.461124066
785	-1.148478904
786	-0.344534204
787	-0.026926421
788	-0.21054342
789	0.112026984
790	-0.67206723
791	-0.314758474
792	-0.195655556
793	-0.041814286
794	-0.736581311
795	0.03758766
796	-0.811020635
797	-0.503338095
798	-1.029375986
799	-1.287432309
800	-1.619927957
801	-1.034338607
802	-0.587702663
803	-1.600077471
804	-0.721693446
805	-1.148478904
806	-0.791170148
807	-1.570301741
808	-0.915235689
809	-1.35194639
810	-0.384235177
811	-0.523188582
812	0.102101741
813	0.176541065
814	-0.448749258
815	-1.014488121
816	-0.915235689
817	0.116989606
818	-0.195655556
819	-0.458674501
820	-0.468599744
821	-1.178254634
822	-1.401572606
823	-1.143516283
824	-1.108777931
825	-1.342021147
826	-1.729105632
827	-2.473498874
828	-1.550451254
829	-2.220405172
830	-1.689404659
831	-1.386684741
832	-1.694367281
833	-1.07403958
834	-1.039301229
835	-0.855684229
836	-0.557926933
837	-0.850721608
838	-1.282469688
839	-0.200618177
840	0.072326011
841	-0.185730312
842	0.504074091
843	-0.513263338
844	0.28571874
845	-0.106328367
846	-0.185730312
847	-0.275057501
848	0.012774552
849	-0.567852176
850	0.062400768
851	0.375045929
852	-0.557926933
853	-0.275057501
854	-0.344534204
855	-0.811020635
856	-0.433861393
857	-0.597627906
858	-0.026926421
859	-0.935086175
860	-1.019450742
861	-1.039301229
862	-0.786207527
863	-0.974787148
864	-0.597627906
865	-1.004562878
866	-1.029375986
867	-0.463637122
868	-0.528151203
869	-0.002113313
870	-0.67206723
871	-0.662141987
872	-0.473562366
873	-0.170842448
874	-0.076552637
875	0.419709524
876	-0.150991961
877	-1.113740553
878	-0.275057501
879	-0.026926421
880	0.56362555
881	0.528887199
882	0.583476037
883	0.310531848
884	-0.572814798
885	0.370083308
886	0.618214388
887	0.107064363
888	0.171578443
889	0.404821659
890	0.052475525
891	0.176541065
892	0.196391551
893	-0.513263338
894	-0.309795853
895	-0.76635704
896	-1.619927957
897	-0.215506042
898	-0.607553149
899	-0.880497337
900	-0.309795853
901	-0.220468664
902	-0.468599744
903	-0.42393615
904	-0.711768203
905	-0.498375474
906	-0.900347824
907	-1.555413876
908	-0.811020635
909	-1.093890067
910	-1.887909524
911	-1.108777931
912	-0.389197798
913	-0.374309933
914	0.017737174
915	-0.190692934
916	0.479260983
917	0.072326011
918	-0.865609473
919	-0.473562366
920	-0.974787148
921	-1.029375986
922	-0.691917716
923	-0.637328879
924	-0.607553149
925	-0.79613277
926	-0.503338095
927	-0.230393907
928	0.112026984
929	0.489186226
930	-0.662141987
931	-0.67206723
932	0.002849309
933	-0.414010906
934	-0.031889042
935	-0.662141987
936	0.017737174
937	-0.453711879
938	-0.6422915
939	-1.356909012
940	-1.575264363
941	-0.245281772
942	-1.277507066
943	-1.242768715
944	-1.952423605
945	-1.019450742
946	-0.875534716
947	-0.830871121
948	-0.08647788
949	0.166615822
950	0.221204659
951	0.389933794
952	0.022699795
953	0.042550282
954	-0.657179365
955	-0.418973528
956	0.62317701
957	-0.160917204
958	-0.195655556
959	-0.339571582
960	0.454447875
961	-0.513263338
962	-1.034338607
963	-0.617478392
964	0.206316795
965	0.494148848
966	0.226167281
967	-0.741543932
968	-0.304833231
969	-0.433861393
970	0.097139119
971	-0.602590527
972	-0.592665284
973	-0.786207527
974	-0.577777419
975	-0.384235177
976	-0.756431797
977	-0.677029852
978	-0.538076446
979	0.176541065
980	-0.091440502
981	-0.101365745
982	0.032625038
983	0.375045929
984	0.543775064
985	0.687691091
986	0.533849821
987	-0.185730312
988	-0.066627394
989	-0.463637122
990	-0.081515259
991	-0.190692934
992	-0.468599744
993	0.866345469
994	-0.51822596
995	-0.771319662
996	-0.215506042
997	-0.170842448
998	-0.538076446
999	-0.036851664
1000	-0.592665284
1001	-0.091440502
1002	-0.230393907
1003	0.399859037
1004	-0.895385202
1005	0.454447875
1006	-0.36438469
1007	-1.346983769
1008	0.752205172
1009	0.226167281
1010	-0.021963799
1011	-0.319721096
1012	-0.36438469
1013	0.186466308
1014	-1.222918228
1015	-0.185730312
1016	-0.935086175
1017	-0.111290988
1018	-0.473562366
1019	0.429634767
1020	-1.525638146
1021	-1.456161444
1022	-0.076552637
1023	0.03758766
1024	0.092176498
1025	-0.146029339
1026	0.662877983
1027	-0.026926421
1028	0.652952739
1029	-1.029375986
1030	0.250980389
1031	1.1492149
1032	-0.007075934
1033	0.523924578
1034	0.310531848
1035	0.146765335
1036	0.216242038
1037	0.846494982
1038	0.31549447
1039	0.19142893
1040	-0.51822596
1041	-0.245281772
1042	-0.046776907
1043	-0.79613277
1044	0.553700307
1045	0.250980389
1046	0.598363902
1047	1.079738198
1048	0.677765847
1049	1.144252279
1050	1.461860061
1051	0.062400768
1052	0.335344956
1053	-0.433861393
1054	-0.686955095
1055	-0.369347312
1056	-1.029375986
1057	-0.602590527
1058	-0.54800169
1059	0.072326011
1060	0.846494982
1061	0.196391551
1062	0.042550282
1063	0.047512903
1064	0.444522632
1065	0.3452702
1066	-0.776282284
1067	-0.076552637
1068	-0.031889042
1069	-0.94997404
1070	-0.905310445
1071	-0.935086175
1072	-1.391647363
1073	-0.885459959
1074	-1.302320174
1075	-1.520675525
1076	-0.92019831
1077	-0.860646851
1078	-0.76635704
1079	-1.014488121
1080	-0.493412852
1081	0.057438146
1082	-0.433861393
1083	-0.096403123
1084	0.047512903
1085	-0.081515259
1086	-0.359422069
1087	-0.056702151
1088	-1.039301229
1089	-0.349496825
1090	-0.974787148
1091	-0.791170148
1092	-0.612515771
1093	-0.235356528
1094	-0.160917204
1095	-0.741543932
1096	-0.667104608
1097	0.042550282
1098	-0.458674501
1099	0.394896416
1100	-0.200618177
1101	-0.453711879
1102	-0.106328367
1103	-0.662141987
1104	-0.895385202
1105	0.03758766
1106	0.290681362
1107	-0.736581311
1108	-0.597627906
1109	-0.756431797
1110	-0.811020635
1111	0.042550282
1112	-0.945011418
1113	-0.438824014
1114	-1.098852688
1115	-0.964861905
1116	-1.272544444
1117	-1.50578766
1118	-1.332095904
1119	-0.94997404
1120	-0.602590527
1121	-1.436310958
1122	-1.545488633
1123	-0.21054342
1124	-0.101365745
1125	-0.031889042
1126	-0.498375474
1127	-0.389197798
1128	-0.384235177
1129	-1.446236201
1130	-0.716730824
1131	-0.265132258
1132	-0.870572094
1133	-0.324683717
1134	-0.275057501
1135	-0.557926933
1136	-0.989675013
1137	-0.607553149
1138	-0.101365745
1139	0.573550794
1140	-0.294907988
1141	-0.681992473
1142	-0.582740041
1143	-0.200618177
1144	-0.801095392
1145	-0.533113825
1146	-0.056702151
1147	-1.947460983
1148	-0.324683717
1149	0.330382335
1150	0.633102253
1151	-1.332095904
1152	-1.525638146
1153	0.533849821
1154	0.31549447
1155	0.28571874
1156	0.414746902
1157	0.538812442
1158	-0.031889042
1159	0.494148848
1160	1.566075115
1161	1.868795033
1162	0.816719252
1163	0.513999334
1164	0.072326011
1165	0.226167281
1166	-0.260169636
1167	0.062400768
1168	-0.08647788
1169	-0.031889042
1170	0.861382847
1171	-0.840796365
1172	-0.860646851
1173	-0.24031915
1174	-1.590152227
1175	-0.97974977
1176	0.082251254
1177	-0.012038556
1178	-0.706805581
1179	-0.622441014
1180	-0.602590527
1181	-0.483487609
1182	-0.339571582
1183	-0.567852176
1184	-0.414010906
1185	0.032625038
1186	0.394896416
1187	-0.726656068
1188	-0.721693446
1189	-0.433861393
1190	-0.905310445
1191	-1.173292012
1192	-0.741543932
1193	-0.890422581
1194	-0.533113825
1195	-0.026926421
1196	-0.895385202
1197	-1.356909012
1198	-0.870572094
1199	-1.049226472
1200	-0.97974977
1201	-0.686955095
1202	-0.76635704
1203	-0.195655556
1204	-0.935086175
1205	0.504074091
1206	0.464373118
1207	-0.910273067
1208	-0.597627906
1209	-0.746506554
1210	0.052475525
1211	-0.126178853
1212	0.072326011
1213	-0.146029339
1214	0.236092524
1215	-0.438824014
1216	-0.657179365
1217	-0.835833743
1218	-1.049226472
1219	-0.220468664
1220	-0.200618177
1221	-0.007075934
1222	0.246017768
1223	-0.681992473
1224	-0.523188582
1225	0.052475525
1226	0.265868254
1227	-0.543039068
1228	-0.111290988
1229	0.280756119
1230	0.365120686
1231	-0.567852176
1232	-0.498375474
1233	-0.880497337
1234	-1.153441526
1235	-0.865609473
1236	-1.292394931
1237	-0.830871121
1238	0.628139631
1239	0.692653712
1240	0.201354173
1241	0.335344956
1242	-0.528151203
1243	0.131877471
1244	-0.21054342
1245	-0.215506042
1246	0.211279416
1247	0.112026984
1248	-0.36438469
1249	-0.414010906
1250	-0.706805581
1251	-0.815983257
1252	-0.667104608
1253	-0.448749258
1254	-1.272544444
1255	0.107064363
1256	-0.835833743
1257	0.077288633
1258	-0.830871121
1259	-0.299870609
1260	0.112026984
1261	-0.915235689
1262	0.092176498
1263	0.017737174
1264	-0.999600256
1265	-0.751469176
1266	-0.458674501
1267	-1.039301229
1268	-0.776282284
1269	-0.324683717
1270	-0.155954583
1271	-0.190692934
1272	-0.091440502
1273	0.002849309
1274	0.384971173
1275	-0.627403635
1276	-1.188179877
1277	-1.183217256
1278	-2.200554685
1279	-0.8259085
1280	-1.04426385
1281	-1.22788085
1282	-1.53556339
1283	-2.220405172
1284	-1.317208039
1285	-0.855684229
1286	-0.830871121
1287	-2.24521828
1288	-1.540526011
1289	-0.850721608
1290	-1.555413876
1291	-1.758881362
1292	-0.974787148
1293	-1.758881362
1294	-1.664591551
1295	-0.617478392
1296	-0.652216743
1297	-0.002113313
1298	-0.587702663
1299	-0.969824526
1300	-1.376759498
1301	-1.292394931
1302	-1.22788085
1303	-1.853171173
1304	-1.560376498
1305	-1.277507066
1306	-1.088927445
1307	-1.897834767
1308	-0.900347824
1309	-0.523188582
1310	-1.684442038
1311	-0.384235177
1312	-0.200618177
1313	0.002849309
1314	-0.185730312
1315	-1.346983769
1316	-1.222918228
1317	-0.448749258
1318	-0.384235177
1319	-0.860646851
1320	-0.36438469
1321	0.052475525
1322	-0.414010906
1323	-0.056702151
1324	-0.468599744
1325	-0.136104096
1326	-0.428898771
1327	-0.051739529
1328	0.682728469
1329	-0.136104096
1330	-1.049226472
1331	-2.483424117
1332	-0.200618177
1333	-0.245281772
1334	0.171578443
1335	-0.399123041
1336	-1.143516283
1337	-0.776282284
1338	-1.729105632
1339	-1.014488121
1340	-0.662141987
1341	-0.786207527
1342	-1.267581823
1343	-1.009525499
1344	-1.495862417
1345	-1.391647363
1346	-1.887909524
1347	-1.982199334
1348	-2.46357363
1349	-1.694367281
1350	-1.540526011
1351	-1.386684741
1352	-0.880497337
1353	-1.35194639
1354	-0.582740041
1355	-1.669554173
1356	-1.19810512
1357	-0.811020635
1358	-0.706805581
1359	-0.165879826
1360	-0.815983257
1361	0.136840092
1362	-0.716730824
1363	0.092176498
1364	-0.002113313
1365	0.56362555
1366	-0.801095392
1367	0.022699795
1368	-0.493412852
1369	-0.97974977
1370	-0.696880338
1371	-0.289945366
1372	-0.359422069
1373	-0.39416042
1374	-0.989675013
1375	-0.97974977
1376	-1.019450742
1377	-1.386684741
1378	-1.22788085
1379	-0.776282284
1380	-0.478524987
1381	-0.160917204
1382	-1.064114337
1383	-0.543039068
1384	0.687691091
1385	0.757167793
1386	1.154177522
1387	0.295643984
1388	-0.195655556
1389	-0.066627394
1390	-0.389197798
1391	-0.081515259
1392	-1.342021147
1393	-0.041814286
1394	-0.443786636
1395	-0.76635704
1396	-0.8259085
1397	-0.399123041
1398	-0.622441014
1399	-0.552964311
1400	-0.334608961
1401	0.112026984
1402	0.380008551
1403	1.084700819
1404	0.414746902
1405	0.43956001
1406	-0.830871121
1407	0.072326011
1408	0.156690579
1409	0.489186226
1410	0.097139119
1411	0.002849309
1412	0.231129903
1413	0.950710036
1414	-0.180767691
1415	0.102101741
1416	-0.483487609
1417	-0.250244393
1418	0.355195443
1419	-0.041814286
1420	-0.468599744
1421	0.915971685
1422	0.300606605
1423	0.394896416
1424	1.064850333
1425	0.06736339
1426	-0.106328367
1427	0.017737174
1428	-0.324683717
1429	-0.096403123
1430	-1.004562878
1431	0.265868254
1432	-0.200618177
1433	0.211279416
1434	0.032625038
1435	-0.582740041
1436	-0.607553149
1437	-0.716730824
1438	-0.845758986
1439	-0.245281772
1440	-0.031889042
1441	-0.567852176
1442	0.305569227
1443	-0.002113313
1444	0.102101741
1445	0.260905632
1446	-0.6422915
1447	-0.230393907
1448	-0.349496825
1449	-0.696880338
1450	-0.498375474
1451	-1.10381531
1452	-0.885459959
1453	-1.029375986
1454	-1.495862417
1455	-1.590152227
1456	-1.610002714
1457	-1.6298532
1458	-1.480974552
1459	-1.50578766
1460	-0.850721608
1461	-0.572814798
1462	-1.416460471
1463	-1.545488633
1464	-1.510750282
1465	-2.041750794
1466	-2.384171685
1467	-1.843245929
1468	-1.997087199
1469	-2.518162468
1470	-2.081451767
1471	-1.78369447
1472	-1.600077471
1473	-1.138553661
1474	-0.786207527
1475	-1.173292012
1476	-0.36438469
1477	-0.890422581
1478	-0.92019831
1479	-0.791170148
1480	-0.160917204
1481	-0.245281772
1482	-0.786207527
1483	-0.160917204
1484	0.171578443
1485	-1.65962893
1486	-0.046776907
1487	0.568588172
1488	-0.131141475
1489	-0.299870609
1490	-0.141066718
1491	-0.399123041
1492	-0.830871121
1493	-1.719180389
1494	-0.900347824
1495	-0.974787148
1496	-0.686955095
1497	-2.220405172
1498	-0.662141987
1499	-0.51822596
1500	0.022699795
1501	0.49911147
1502	0.429634767
